account,nonce,index,credential_creation_date,credential_valid_to_date,credential_count,total_balance,unlocked_balance,locked_balance,baker_id,staked_amount,restake_earnings,pool_status,pool_metadata_url,pool_transaction_commission,pool_finalization_commission,pool_baking_commission,is_suspended,delegation_target,ip_identity_credential_0
4VWebbcGoLshJiGezDpSBy1oA9RGNRVBdjsfCh8F7rCLo7zctB,1,87943,2023-03-01,2028-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VXPG7k6MZm6dEJw1saUvod7nAjXWjme4F3vjeZ9bwxg1SaKL3,1,93556,2023-09-01,2028-09-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VXSrMQY9FRrujfYTQzpKR2L8SWJJNPQ6bA4S7pqDzQe6kpzgJ,1,44659,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VXeRweEmSNDDFaRen1N3M8Nn8KJBncxNcuAFbdM52FXA7Aa9S,1,80872,2021-06-01,2026-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VXp3pv9ycGnBsjr7SQRjc2CQxUsn79GYKBuuFYbbMPtq9L32V,3,91752,2023-07-01,2028-07-01,1,0.072246,0.072246,0.0,,,,,,,,,,,1
4VXsrsQMSzBtHHJU67vrN1Y6xxfT4jMcPRJRz1S4M64WdN81HE,2,89289,2023-05-01,2028-05-01,1,51168.29531,51168.29531,0.0,,50921.019796,True,,,,,,,passiveDelegation,2
4VXwqieCjNM8oLbBd4LREcWDHAydWEvqFrNr7fHGrziNCMXyBD,2,92539,2023-08-01,2028-08-01,1,0.093453,0.093453,0.0,,,,,,,,,,,1
4VXxTii9RnjUsb4cJvAnZxgRurxbyakAa7ZA8wKhHTmrTakMpq,1,72418,2022-01-01,2027-01-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VYbiXfm9WHvHB3oFh25esKq1jCMLWzkKuD5ab2FAopX5TwdsV,1,95348,2024-01-01,2029-01-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VYicizyXf1vfkC1xXvkuVHDUtq2ovE9mEsjNymh8Yc6QcYc4P,1,81944,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VYm2qx7dViwhqobzznLBM4oeixZxDmWZ6pYCckczXePJ4ZvdZ,9,83078,2022-04-01,2027-04-01,4,494920283.879114,494920283.879114,0.0,83078,490081149.975462,True,closed_for_all,,0.1,1.0,0.1,False,,1
4VZ4VnQzPzTcchm8B61wK6mUbimmQ9H1snFsqtXXvzswokpnFk,9,89073,2023-04-01,2028-04-01,1,5946737.052458,5946737.052458,0.0,,5943314.498853,True,,,,,,,84476,2
4VZowdC487PKXVhMLLWFp4yr5e5Z5WV4vQV6A8bXg1pDiJ4tms,1,75882,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VZpxXjJQTL8mZ2UWJMWSXdF7xfvVoscKeBQXqqnWybyrsXg5J,1,59995,2021-07-01,2026-07-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VaCwboN3q3xzhPwa7bUUArn4pRLPLSQUiR582aqunoEvfPgx6,1,31084,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VakQgi6bE48evcCz5P29qny18tMsTX115nYg3Vc3SVP4AjWqM,2,16001,2021-12-01,2026-12-01,1,0.000167,0.000167,0.0,,,,,,,,,,,1
4VbAvpQouMzkAV76eMnWmCFkiPW6u9UbTxuwnzJLHp75qsChaL,1,87395,2023-02-01,2028-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vc5YjHMe3vdrPQ2td2dkc7nEod25ctCjEKGX8rfsYVkR7oBuQ,1,90097,2023-07-01,2028-07-01,1,68.696148,68.696148,0.0,,,,,,,,,,,2
4Vc7v2GvWJqJJLWt8srUtbY8o6cA8Z8TVhZDJ12qTLDgBNRcqK,1,76694,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VcSV7oPKBwn5NeE3kRpxaKdeuwowzKDLrLxGZZyPMBJY83T3g,1,94440,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vdc6PmLRCJRZRZ1yGvt7Lp9cpdSbvmoxcCt3GDtKpqWqq9g9W,1,99570,2024-06-01,2029-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VdypBknxUqW8BfRaAe6da1xs5Mwk6cqmRe2bnPptgxjJ8HZRR,1,97640,2024-02-01,2029-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VePdq6WwpJWytxikQ3fBmFpdhnx2WGiWHG1GNW4jkAo7DrrtF,1,93151,2023-09-01,2028-09-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VeZCabTnTsxFSp4qopnQHeVYuMGHLNptaoEYSzYbjK8Sp8XxE,1,95132,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VedhA5N4X9Y1Y33JdXzVGNxDMbbx79uYsRbyFxJT3gRyTuaam,4,89727,2023-03-01,2028-03-01,1,43.272403,43.272403,0.0,,,,,,,,,,,1
4Vf1peQAFTQ2zYr3EgfLdfg9gJZtgq55rTZ9Gwh89zZnGLuane,1,100350,2024-08-01,2029-08-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VfNeHrzphNfg2vT3XtkKtDM2M9znxxqicp1BL3rrYuTGrV4zb,1,93247,2023-09-01,2028-09-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VfgYrzC2NLa7kM9pxTZFe2FhAAuX3bssUr6uma7TFMYNk2RNB,1,75348,2022-01-01,2027-01-01,1,56.0,56.0,0.0,,,,,,,,,,,1
4Vg9ZxK7kzoxd6ZwdBs8y8T2zyYUmSEkVx4SRgCDqzrAc1NLJb,7,90583,2023-07-01,2028-07-01,1,32642.337882,32642.337882,0.0,,,,,,,,,,,1
4VgMAZec9jbqm6x8jF8oJA6XJSQLjcuizhY2zSvunc6UwUbv7T,2,75001,2021-12-01,2026-12-01,1,0.002166,0.002166,0.0,,,,,,,,,,,1
4Vh1NgZmTHwSLPAXMMXfS7tYftLkWqtsNzL9QPxNjPrMdSVGJg,1,84904,2022-08-01,2027-08-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VhBAGJNSbvBYFeHGMB8QsG6EGDZru6ZgaubmfzKR97ppc9emS,2,96836,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VhT5DC14tp8GTXVPebbrHbFdGrbrE7aUYtMrdxfEF32xHjxzA,1,98808,2024-05-01,2029-05-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VhaVv5DJJHPfbcpC9wMNZJJ4AYhCotuaFApdXvT5MmAzxCzJd,13,98162,2024-03-01,2029-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VhfjWT6Aig732mbwhhD8z8k7UoDG3rw65dyS6aJF2XTeEG7jh,1,71299,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VhkAm5QHzPSEycKKd4htt5Exq3QLUYvhxrxMG17zAPYJrw9DG,15,93225,2023-09-01,2028-09-01,1,9182.5015,9182.5015,0.0,,,,,,,,,,,2
4Vhyhn6hmHimgmySQ6iBgJNYhucyE4NTqdkq6HrWujQiZ5J5B7,1,100898,2024-11-01,2029-11-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4Vi8PkbPRC5eg6qt54QZDRWsfpgXxdwMEY2XFYXoKoBTKML3Gb,1,97132,2024-02-01,2029-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4ViDqN94aGmdf6ejC4rPw1DoFtqsiq5WUEAQACpPtpFFBQLQZX,1,102150,2025-06-01,2030-06-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4ViFTDhF6Ff8wTSaoMHfLRMWmrhNXKvtqG2CkjwHhiZjY6e8ef,2,95875,2024-01-01,2029-01-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VijsqmPXgC56rhaYWr75mj8KBqGCHzgBAQ15unbupqufMsQRx,2,90730,2023-02-01,2028-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vim7Gw16dqXFYM4ND4bLrmA6ypJLSNMRnTLjJEkm9KisCFE95,1,87334,2023-02-01,2028-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vivqcm8C1U6fT4EUUBX4mTwrz5xzx2oXRUohF3umgNUpXtBuP,1,68691,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VjPY6mc5pBVQpYV5fibXyshEsmBpnuT3DKmP15EuRH2TrMYvi,1,60183,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VjaWkrnRXJhQ5MkUB7eF3JnNmJRhSAtwg7NH522FKTwDa5b8v,1,88112,2023-03-01,2028-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VjcP15LG1JxgZkNPXaCfXfQEZjLgg677hwx8j72PxoBER25J4,2,94528,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vjk3rh96HrmMSABnqQMrDC1K9SzH2QpWE9YGAZTnjoKchHoN4,1,93101,2023-08-01,2028-08-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VkJUbzAff6tZKSoyEbWHRYbEHjjjYeZEghnBaJaeXFNhWYcDq,5,50682,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VkqadLxMn8n4JmGM4WrBKBinfVBhDVB6fzRGSCfMifdx6d6Ry,1,93120,2023-08-01,2028-08-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VksTuwefYdrKYSReFvrWbvL5urzLjKfNAxwapKUF2R2PuQiJ8,4,84463,2022-07-01,2027-07-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VksknwcJsWrdFE6vjZV3c5HuGRg3ETggnhm5GUxopdq3su7Cv,1,81592,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vkv5EPCPEserHfYpVj1YwQXrxqQc5pD232RoczknqCJ53PSTh,1,97760,2024-02-01,2029-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vm9PuVoav2nMTLev39YPtJo1qzAAhBotbTPjX3nCsBpwWnTrr,1,72291,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VmEPM7RRQ7sAi2mWUSFBVUxW6ad2WbKMiXkr1U8kcR7gfA4cy,1,86522,2023-01-01,2028-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VmLAcm1w1TsMXC7HCGd975B1ctSuabTRKhPFWt3s7seBGwbQK,1,84654,2022-07-01,2027-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VmRGarQ6EJ7wWYvEN6ca4E1zgfoo9zP7G2qLsbYTzLBdmgYR4,1,86572,2023-01-01,2028-01-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VmvzS3NTMLhAr6zYkWvrfyVQrsttU8GEUiyRS1T2K6pGUTxEJ,7,89088,2023-04-01,2028-04-01,1,0.361343,0.361343,0.0,,,,,,,,,,,2
4Vn51T5tN6MX8wDXFoxd4Ab7sUFa19K1fo7gonjm4Xp6SYES12,2,100604,2024-10-01,2029-10-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VnBWqnumKTeGE81bzyRwHvVXtiM852j2irLzjQW77FXiyAPhu,1,2179,2021-11-01,2026-11-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VnNDnYqzWjY2hG6Liy1CWbwajkmgESjyeEo1ZdEQ8D1Jaz3C3,2,91276,2023-07-01,2028-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VnVY8NtZLc3B5DyYZQMmPfxDy9pRfmJfeK96PawxeVgt298Vo,14,102442,2025-07-01,2030-07-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4Vnb4aAuaAJy2Lc1fGT9BfchJwcd71LUqUuEFoYrqvFMSFfYbJ,1,103114,2025-09-01,2030-09-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4Vne3wieMrCkHWgfa6TWuEbvh2jy7Cpa1XJ73VjKtMCXNVQ2Q8,2,92369,2023-08-01,2028-08-01,1,0.096446,0.096446,0.0,,,,,,,,,,,1
4Vo7YHqErnPbvguh2szqLAwrB8pr1re3a5WQxdoZTo6DdvGkC9,4,90632,2023-07-01,2028-07-01,1,0.830216,0.830216,0.0,,,,,,,,,,,1
4VoCBhiPSDncRt3Sxz1iCAFhxsvb882BGtWRptgLSaJXsi61xn,1,78386,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VoEChUN6NhC2qQdFkhi1yHjkWEhFcMfBVsbCJVqCWZ9oe9HTx,1,103131,2025-10-01,2030-10-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VoFTu4a6GBU6oVvkMFMYwYYNc6YzJjH15b8XRrSV1hpZia1Qk,2,6136,2021-12-01,2026-12-01,1,0.082167,0.082167,0.0,,,,,,,,,,,1
4VoauoyxVaVdAfi3fyRxN2r74FfuF59Hq4e7pagWJs6PA1rVw3,1,96933,2024-02-01,2029-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vospcazp1TzXFU3NxuFeMyf6quGReV41uAmnk9rCdqWWTvvgK,9,89437,2023-05-01,2028-05-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4Vp5dy51DNHMjyTdMeUDPM2KsVqhsVvRdyyv5QeLmRyqmcChWX,1,101129,2025-01-01,2030-01-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VpRN4x9gEVnNzzewD3vs1YbhGHHg3MMPdWNSQDD6sUMSSAknL,1,89816,2023-06-01,2028-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VpiATCzKDvZYgPJgfBQQMmhQPHuZBViL96WznzjCwzEy18PyD,4,91249,2023-07-01,2028-07-01,1,272622.301926,272622.301926,0.0,,272609.263709,True,,,,,,,89288,1
4Vq1XBSgEAKS4GdTCuHCSjPbQAw4Mtia73JrLF3iu7vDYd3LSF,8,94327,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vq7DXdfsUAXWrXij3uWz8jn6WiVyAsM7UNovYZ1JGFCic7Vcr,2,89888,2023-05-01,2028-05-01,1,1549.537792,1549.537792,0.0,,1544.388352,True,,,,,,,passiveDelegation,2
4VqFYGipe5KyXG46UfvhUmmBu5N4N6SAM2rmAkynWj81HL6Pvd,1,104424,2026-03-01,2031-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VqZEVc9nSezevp3vGHTu2NSSrnzGn4xQpARt2Utmm85AKmjZn,1,1921,2021-07-01,2026-07-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VqrimLyXAuZrYsUFNmqCrp1cPvh1DvqGPoa5u7yzFUPDhE9zb,1,90025,2023-06-01,2028-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VqubwY7UZZAPGgTz5uaJpTzYkhP4JQMKvpKFeBgqvAKwz8jcU,2,97096,2024-02-01,2029-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VrGYpaH1AxFN7GgmyoiihN7FLznyYeKhogZKdN4a8g3C3rHzB,15,89990,2023-06-01,2028-06-01,1,1173052.181326,1173052.181326,0.0,,1152355.571903,True,,,,,,,passiveDelegation,2
4VrQ8TnWSZao93zpduxVPq8nbFqJU4i7V1MSFYz1t22YMFw54s,1,1993,2021-10-01,2026-10-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4Vrg1yASkvt1WJWzi8XT4dyRHSSBYGXaVVREC5seNFccxSaXuv,2,74682,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vrt5Zb4wS3Sfj3WAmAF9fABos6jovn9uLk1Uru4xxUq5xtbM5,3,88306,2023-03-01,2028-03-01,1,52.369158,52.369158,0.0,,,,,,,,,,,1
4Vry64AqkXsWAQWyPPGQsKeTRgfbBQWRe2nCdP4Vbv1udPf3dN,1,95929,2024-01-01,2029-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VsSAwd65hG2dxMWnu5rJmtFXzyYFPmB672tQN6ckjgUG637E9,1,99656,2024-07-01,2029-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vscn88H4G9uBzXJv62dj3zDBtReso7WVaTuX6wBG53pxsiuAv,7,102566,2025-08-01,2030-08-01,1,81344.459063,81344.459063,0.0,,50000.0,False,,,,,,,passiveDelegation,2
4Vsvtjcj37dYuNBCMZDoMoSh4kAVNy1z9EyDJ5HLfNtVXTTYCP,1,81844,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VtSBjxK2L5CTFgxxioGifndn3oJUf6uw2JbU1UVUbFJrBFBwP,1,89779,2023-06-01,2028-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vu2r1Px3Qdp1Xi1kDTHMjxrAuXGS89fMQ8ua4oMZQCqCuFQJ1,1,66817,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VvCn7mKS7q7BSPBny2QcqLVC3UDrnFYmbv4FDCngs7r6jRc1A,1,51173,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VvRWHFnhK4AeboHq87NUWdPReH8kUFz3DtDVDmYUcjtLN43eD,1,86292,2022-12-01,2027-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vvd4dRTGwsGoJ9TdakKESk77R4Xd9FX9ina4cWYPQhphK9LKS,1,96665,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VvnEQUQ2aY4REVy2c1MWoR1H4eztcqHa3cZEqRUi3ZDVFV3mq,1,93574,2023-09-01,2028-09-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VvsccqmSPzd84yK67r9fCT6W1n7uoqeFNSZny43Di7PCBuTXo,1,102589,2025-08-01,2030-08-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VvvTf8ZswiZiZZfgDewhNGa4viPX3uuNJwaoopf1VVBQTY12p,1,98238,2024-03-01,2029-03-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VwASUz6tbUdwd72JtoJS4XVhKpC1yhdnW21aeG8tJcFuXNcf7,1,78198,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VwBgJYj9QmRSunn23KCH3foVmd2MewtYJF1zepZxJvvzMF8aZ,3,80756,2021-12-01,2026-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VwWciMrLodytnqZLH9F6wcctX6n6c9ib19NLWwzq7mpMt9H8d,1,45877,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4Vwa91fDDgTuxitzDbYe9YJYQfJRQkfp8PGtPdyLVix1EdPY4g,2,74842,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VxLQfhGngZxGVzJDAS185BANLgvYtTtoRZ4SvojxuxevKrPHx,1,75895,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VxUx16gTLj35fgJiTyLQtBaDqYiZCdJGBSrK81MgZZa6S6d7b,2,92585,2023-08-01,2028-08-01,1,0.093626,0.093626,0.0,,,,,,,,,,,1
4VxiDzgpLij2FxMCnBhkYvg2G6ujtByhScTVANQfA8b17Gofon,2,96911,2024-02-01,2029-02-01,1,0.081557,0.081557,0.0,,,,,,,,,,,1
4VxvtHBP6ege7jS3JsKrPYw4AqoaW9ndnEZNveDKz9kk3EgZ6N,1,55635,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4Vxxz1i7hYc2BowtYdSiXfncnV9SzkyR1UuaZ6WDUK8PYhsccL,1,102877,2025-09-01,2030-09-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4Vy5aEStamntWCynq3cR3ZXuR63WMuZTdbTz5vQwn9YvHcxXuc,1,76572,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VyAhKbf8GU522qZ2yFzfV42TFqzHRwLkFxvLizVHCGYDegFDo,1,93322,2023-09-01,2028-09-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VyNCQJponqMREtqcU4k2PMkHGZt7Z9nwaN4bJ9L9cc4zXmdcK,1,35718,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4VyS93CMNpUbJoBLg9y99bLkXFGwdZwmnUwQYcrxuMKx6GnMsd,3,103961,2026-01-01,2031-01-01,1,0.055918,0.055918,0.0,,,,,,,,,,,2
4VyXAZpzqQSxJFXn9yZ8xgS8A9ckbVz3L21UNcWTnfkJabkkYe,5,103581,2025-11-01,2030-11-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VyoVLg3mtdzATA7K5L9zZAPP6ks5ikP1oFddB67Qs9VFVFVhs,1,94562,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VypmitxmrHDZJW5rJFFdXmy6AomGLRh2h5oYtMEgSNwFoYjHZ,1,76159,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4Vz6gpSQEpFEqQMJEEwVjRNtSbz8pepNJXtMZoCZnNxrocqhmE,2,95179,2023-12-01,2028-12-01,1,0.002572,0.002572,0.0,,,,,,,,,,,2
4VzEwmTQcet7XEFvYJb83C6wYoBucHNb1WUnADe3trHBRsxse4,21,92938,2023-08-01,2028-08-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4VzMHiKQ9UheNEbU8yvKaurGimfVWjvSgvJeJrAzx3Bm6jqpu4,1,103884,2026-01-01,2031-01-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4VzQvJkEezs9YkxM5t5XzjBYFCr8dJTAsH4mYAEKfjnBTxiKQN,2,51273,2021-12-01,2026-12-01,1,0.022167,0.022167,0.0,,,,,,,,,,,1
4VzgsvAGF34Cw1yPGnFZqioSdYkwcsnDcN5JcdPMXueEvtU1tj,3,87082,2023-02-01,2028-02-01,1,48.246047,48.246047,0.0,,,,,,,,,,,1
4W1hBuVtVxJd4rtmPdX5uuH5Neu7rPF4NgSjKM3qBAgeULBScF,3,91112,2023-07-01,2028-07-01,1,47.554132,47.554132,0.0,,,,,,,,,,,1
4W1jpGyiADBAQdJs5SE6jbeZzi6n7prvXpz8u2QG5rhm3DGh88,1,100444,2024-09-01,2029-09-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W2JsSshCDBPFkF3YXtNhPkmuKhHTH8d4rBcjEM2u173AypgZR,7,84929,2022-06-01,2027-06-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4W2nxqixR1c8iPFJbwGYAAzodEDjTWt4G6cZGx7MJx4DRm8NYJ,6,102423,2025-07-01,2030-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W2rp9CFPWY7VbUn4nFWyu9ikMmsTmkmryKC22vPZurS9yxanG,1,94010,2023-10-01,2028-10-01,1,1229.0293,1229.0293,0.0,,,,,,,,,,,1
4W2vEuP1gyKiS1H6gvzQB6TRKL9zT8xPwkMVBWuHivtGvaRP3k,1,60196,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
4W2zPB6cB1XKrfGsdRkpXrJVU8rVq9dujqJ9uZX7fGXXigxasF,1,103381,2025-10-01,2030-10-01,1,96685.590811,96685.590811,0.0,,,,,,,,,,,2
4W3CbFrt1Y2HruAFp1u9DkxBKXjGMSs3W29JMVRXopivWEaxCf,1,95010,2023-12-01,2028-12-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4W3naNRDnpa9qmqPPVdcghQnd2tjiSCnw4d9YCSA92farjZ6j6,37,98765,2024-05-01,2029-05-01,1,1826747.05,0.0,1826747.05,,,,,,,,,,,2
4W3qeuBqFkDBGss26kXDneNd3cqmBHJdw1YowMoGWSUnFxbwyk,2,75641,2021-12-01,2026-12-01,1,0.002166,0.002166,0.0,,,,,,,,,,,1
4W3wyUk9v4EL97e1dZWvbWBBLYd3eVXGU3GUboNtVcqh8RePMJ,1,104291,2026-03-01,2031-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W4AukLTEs4Ckyc9jFXMdjG2YbqYsdHff3bCNBEPcZB8R48QS2,2,90195,2023-07-01,2028-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W4LiJZWCd4bk2RFmpArCQ9W8ocrvssk21yAexkUzAR58rZW21,1,87176,2023-02-01,2028-02-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W4V7hK71z7gkhqxy1L93fe8xEepHx5Tdsg5CGyp3iMHUBCXnd,2,75769,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W4bYzxfDKe58GWJPZxNe2eieP8p9YTRc8LJWvwYfgv83tGkiN,12,98220,2024-03-01,2029-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W4j1BMhkeVoUpCb8dUc84BZ7cEQ4eUp3BdYFbzWAkY6fELGTZ,4,90761,2023-07-01,2028-07-01,1,0.092241,0.092241,0.0,,,,,,,,,,,1
4W4qUhu4r3pzHxCT1d658EEs4dtgZ9EY6GuYAthKCzEcaJ9qPu,1,101598,2025-03-01,2030-03-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4W57JChzkdT8AF8VjxRBgpc43YGcmmyoMoYWSfaStttSqPT5qk,1,100754,2024-11-01,2029-11-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4W5VuCvwVwyDnSBwxHdL1cMdBqXZ5oT1pxWoh592sSwVL2nvwR,34,3060,2021-11-01,2026-11-01,1,20083274.804098,20083274.804098,0.0,,20000000.0,False,,,,,,,3059,1
4W5hG4aHvwM2dHCZjBrqvCfxVtLznR8iEr1Jhrhvo46hJp7shJ,1,102129,2025-06-01,2030-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W65MebVqckAXhZtHcpqLzqm3Ua2AMrbvf69rjHL4hNAqmFkX4,1,87912,2023-03-01,2028-03-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W6CLF5UCLdN7bWFH54mrV3pEbH1BAk5VYvp9W7v5n7tqTzbdW,1,75921,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W6MYZ33UAVvQNtDoMfvMaFFigmpWHDE27PUVy1ERjoEtyVFjb,1,93129,2023-08-01,2028-08-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4W6RN4EFXkvePpaxqsGHmX1ChwMoeHLZrUekz9uFiHgTk2cDPK,1,96067,2024-01-01,2029-01-01,1,0.0,0.0,0.0,,,,,,,,,,,2
4W6geBjhEqSAL1zjFV6Qe7ru6jqQknHZ8Dc4m13KzRSPwbeQN5,2,12068,2021-12-01,2026-12-01,1,0.000111,0.000111,0.0,,,,,,,,,,,1
4W6sNwXVhphpzGdzULqc8yzTzbud4Gy24azADzViFrBGNrHrE4,2,91322,2023-07-01,2028-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W79ifDx3vh2CoNRmTRQnD9rXjVPGtBwDoLiPVJHtpgL4GoNUP,1,84211,2022-06-01,2027-06-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W7Rg6gqzX5Uff6U8DBiLwwPjXVB9ziK4qkpCAjkfyMaBMSiHp,1,78092,2022-01-01,2027-01-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W7WQuK8Z9oJ7YyonDjoSNpVitLuw4DBpdYNCjv1UsxEkVwDFA,5,1541,2021-07-01,2026-07-01,1,0.0,0.0,0.0,,,,,,,,,,,1
4W7hSMaATkJgGpJW7uSedgkx4YV1YGMZVXY1DBFsqfHCoo2zX6,1,16146,2021-12-01,2026-12-01,1,1e-06,1e-06,0.0,,,,,,,,,,,1
